environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,field,contrast,n_seed,seed_median,ci95_low,ci95_high
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_median_l2,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,raw,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_nearbalance,difference,5,1.8380779114047818,1.2459081973387442,2.2515025717612787
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_nearbalance,ratio,5,-0.06562385389485519,-0.5326804493205927,0.2766907378755563
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_activity,difference,5,0.05160138720744291,0.0320299180774579,0.08314189632025729
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_activity,ratio,5,2.099546380288098,1.5509417074737994,2.572642378103127
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_loglog_slope,difference,5,-0.06622161551289141,-0.4555077819950466,0.03799091633446883
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_loglog_slope,ratio,5,0.8753961061204232,0.22777853489193567,1.0727066189793717
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_halves_ratio,difference,5,-0.009125441840915904,-0.050504492743684626,0.003803852932814822
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_halves_ratio,ratio,5,0.9914778757941718,0.9527223454673567,1.003586468272449
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sqrtQ,difference,5,0.0065851863261894295,-0.01793048856195223,0.024365199131198778
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sqrtQ,ratio,5,1.0168333007494894,0.9502614071496345,1.0703241774313679
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sigma,difference,5,3.275305101406783,2.3169395346207473,3.5829063995944477
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mean_sigma,ratio,5,1.4069962148317428,1.3431720766014152,1.505159747191323
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_balance,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_balance,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_activity,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_A_activity,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_update_only_balance,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_update_only_balance,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_G_pre_over_Q,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_G_pre_over_Q,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_abs_G_pre_over_Q,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_abs_G_pre_over_Q,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_A_energy,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_A_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_E_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_AE_cross,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_total_energy,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_total_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_A_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_A_sq,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_sum_mean_E_sq,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_fraction,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_target_change_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_learner_input_mean_shift_sq,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_mse,difference,5,-8.261895757186725e-05,-0.0004016073528646302,0.00013451458934241598
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_mse,ratio,5,0.7976093787460538,0.6480487085852944,1.5632483138433166
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mse,difference,5,-0.0001615316089782936,-0.0005007221376899906,0.00016686003040149446
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_mse,ratio,5,0.6717294784939204,0.6414596937334911,1.8010159151110618
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_mse_gain,difference,5,1.5253394940373255e-05,-3.234544105907844e-05,9.911478482536041e-05
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_mse_gain,ratio,5,0.012867697251352266,-0.07951378228139333,16.313249774040703
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_acc,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_start_acc,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_train_acc,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_train_acc,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_accuracy_gain,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_task_accuracy_gain,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_start_norm,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_start_norm,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_end_norm,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w1_end_norm,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_start_norm,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_start_norm,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_end_norm,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_grad_w2_end_norm,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l1,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l1,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l2,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_median_l2,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y0,primary400_vs_secondary100,secondary100,primary400,400_minus_100_same_arm,reference,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_nearbalance,difference,5,0.6025573670638297,-0.18973143079273402,1.4026059058283562
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_nearbalance,ratio,5,0.7575335272499125,-2.3615774227624793,5.337288206252067
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_activity,difference,5,0.2373344116099674,0.19135632680719322,0.2707373336186556
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_activity,ratio,5,3.1186162466598635,2.990576060537332,4.565715754636084
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_loglog_slope,difference,5,-0.11966579953267797,-0.28058357211970997,0.6054930337070866
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_loglog_slope,ratio,5,0.7075228693601388,0.47844220855230934,5.5065316352971045
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_halves_ratio,difference,5,-0.017853460502576857,-0.03455655503504085,0.06506175773698541
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_halves_ratio,ratio,5,0.9828743405384855,0.9674507211294742,1.06392715102491
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mean_sqrtQ,difference,5,0.7526485416182133,0.7351618584223995,0.7901801703508358
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mean_sqrtQ,ratio,5,3.1548520387535395,2.848138104360239,3.225509884953992
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mean_sigma,difference,5,7.573787114032305,6.22789563186439,8.319847741234351
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mean_sigma,ratio,5,1.7549136638764797,1.543775322645926,1.8193526915527232
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_A_balance,difference,5,0.6025573670638297,-0.18973143079273402,1.4026059058283562
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_A_balance,ratio,5,0.7575335272499125,-2.3615774227624793,5.337288206252067
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_A_activity,difference,5,0.2373344116099674,0.19135632680719322,0.2707373336186556
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_A_activity,ratio,5,3.1186162466598635,2.990576060537332,4.565715754636084
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_update_only_balance,difference,5,0.6025573670638297,-0.18973143079273402,1.4026059058283562
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_update_only_balance,ratio,5,0.7575335272499125,-2.3615774227624793,5.337288206252067
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_G_pre_over_Q,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_abs_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_abs_G_pre_over_Q,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_A_energy,difference,5,3795.351493761965,3312.2915711855217,6091.14827570243
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_A_energy,ratio,5,46.73352185526325,42.28348569271119,51.69816159845658
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_E_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_AE_cross,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_total_energy,difference,5,3795.351493761965,3312.2915711855217,6091.14827570243
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_total_energy,ratio,5,46.73352185526325,42.28348569271119,51.69816159845658
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_mean_A_sq,difference,5,3704.499273992763,3212.6894318284626,5996.045279005361
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_mean_A_sq,ratio,5,51.20157647740877,45.482122539425525,60.331531541302915
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_sum_mean_E_sq,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_target_change_fraction,difference,5,0.74375,0.72421875,0.7625
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_target_change_fraction,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_target_change_energy,difference,5,2.33359375,2.19609375,2.884765625
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_target_change_energy,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_learner_input_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_learner_input_mean_shift_sq,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_start_mse,difference,5,2.3244790474242794,2.2067971720728337,2.869332870971795
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_start_mse,ratio,5,6778.707761834211,2599.509220133313,7978.089451427191
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mse,difference,5,0.005738212985338009,0.0029492168429051447,0.007828815800974097
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_mse,ratio,5,18.51910717850699,6.099522969596435,21.86735243390379
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_mse_gain,difference,5,2.3199107146458915,2.200983780024581,2.8663836541288905
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_mse_gain,ratio,5,-445489.88524395396,-1795589.7431725378,2328435.402399456
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_start_acc,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_start_acc,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_train_acc,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_train_acc,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_accuracy_gain,difference,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_task_accuracy_gain,ratio,0,,,
conda,LR_k1_X0Y0,LR_k1_X0Y1,primary400,primary400,primary400,target_Y1_minus_Y0_given_X,actual,late_grad_w1_start_norm,difference,0,,,
