period,arm,iv,seed,task,step,mean,star,star_W,bias,within,between,W_norm,b_norm
late,SNA,none,1,115,20,-1.5097127862418773,-1.4434880752607449,-1.4575946403739244,0.014106565113179386,3.361256049982453,11.112921898716436,60.94317756753697,2.518484924957614
late,SNA,none,1,115,625,-1.520584378521689,-1.428264332420585,-1.4427209034689434,0.014456571048358456,4.3372929079752875,9.293037803547264,61.12521780341372,2.520051225396508
late,SNA,none,1,116,0,-1.3265625725596277,-1.428264332420585,-1.4427209034689434,0.014456571048358456,3.4738346759908905,11.308550077475383,61.12521780341372,2.520051225396508
late,SNA,none,1,116,20,-1.4165188452000064,-1.452619180728878,-1.4665720849095016,0.013952904180623591,3.607869104132446,12.4842282176166,61.12739902549492,2.5268783969119446
late,SNA,none,1,116,625,-1.3327039614400733,-1.404029741701862,-1.4205917594444062,0.016562017742544413,4.595616828567343,12.79431347800272,61.347344781317325,2.5467502193383154
late,SNA,none,1,117,0,-1.3461948520440816,-1.404029741701862,-1.4205917594444062,0.016562017742544413,3.418066859432041,12.110400922621002,61.347344781317325,2.5467502193383154
late,SNA,none,1,117,20,-1.3514582767484444,-1.3977723849560104,-1.414172205049076,0.0163998200930655,3.605708586462603,13.382270905388896,61.37556255219698,2.5692647608174535
late,SNA,none,1,117,625,-1.3095991603039596,-1.3581709908578192,-1.3750708805467582,0.016899889688938855,4.4310928041860045,12.444020094413975,61.534168842195406,2.5660408167537194
late,SNA,none,1,118,0,-1.3122861549250167,-1.3581709908578192,-1.3750708805467582,0.016899889688938855,3.351758731510474,11.301606314644184,61.534168842195406,2.5660408167537194
late,SNA,none,1,118,20,-1.4459306056954204,-1.4211996056843246,-1.4372201513294758,0.016020545645151287,3.516869270017528,11.036120396390643,61.567240586188134,2.570315030607418
late,SNA,none,1,118,625,-1.3472163570290006,-1.3867623958180664,-1.4031336005453958,0.016371204727329315,4.301243402228361,10.402786644265921,61.70292037961561,2.5881324902933103
late,SNA,none,1,119,0,-1.2309529079224282,-1.3867623958180664,-1.4031336005453958,0.016371204727329315,3.3395443372735416,11.223119108076721,61.70292037961561,2.5881324902933103
late,SNA,none,1,119,20,-1.3744942745997355,-1.4403736924648916,-1.455991242708515,0.015617550243623554,3.505827093812842,12.21498576644065,61.720500390272356,2.60833988609964
late,SNA,none,1,119,625,-1.3320754538197825,-1.4076901814121343,-1.4241101712837811,0.016419989871646976,4.502720363310893,11.638636589845444,61.90363757629896,2.615811466879058
late,SNA,none,2,101,0,-1.5569547924038496,-1.436156290163666,-1.4281066534406577,-0.008049636723008007,3.1798182663444483,9.606521521707203,58.49617041389091,2.383766007182871
late,SNA,none,2,101,20,-1.5635611872026276,-1.4456370162443273,-1.438060645781552,-0.00757637046277523,3.323636251480858,9.902729948659307,58.510322625319674,2.396688291657611
late,SNA,none,2,101,625,-1.609605449351857,-1.463907388013701,-1.4558417494389295,-0.008065638574771583,4.162631748642355,9.423613731648794,58.72855701708072,2.3998193926978946
late,SNA,none,2,102,0,-1.481046581312054,-1.463907388013701,-1.4558417494389295,-0.008065638574771583,3.331825018004396,10.047354237830387,58.72855701708072,2.3998193926978946
late,SNA,none,2,102,20,-1.4936200121173884,-1.4672587210321115,-1.4593606535284096,-0.007898067503701896,3.349763383267657,9.62110256754869,58.72596418433076,2.4035486758341507
late,SNA,none,2,102,625,-1.3828499891306008,-1.424050503511034,-1.4168191810865478,-0.0072313224244862796,4.130968545049066,8.641238611737974,58.9220485041897,2.3874634427520705
late,SNA,none,2,103,0,-1.464612742823256,-1.424050503511034,-1.4168191810865478,-0.0072313224244862796,3.3172271330480987,10.439026549385467,58.9220485041897,2.3874634427520705
late,SNA,none,2,103,20,-1.599242824925146,-1.4722160594059568,-1.46442200276758,-0.007794056638376787,3.474161530690521,10.890724811162283,58.94099331372586,2.4063279398967845
late,SNA,none,2,103,625,-1.6051207362703996,-1.5141827467437903,-1.5055207307245653,-0.008662016019225121,4.26130233369752,9.398291991118553,59.10562318664395,2.3831148043218833
late,SNA,none,2,104,0,-1.679167901788525,-1.5141827467437903,-1.5055207307245653,-0.008662016019225121,3.2000836731640687,8.753990720049796,59.10562318664395,2.3831148043218833
late,SNA,none,2,104,20,-1.8043215682221094,-1.5597800963463755,-1.5507098505830885,-0.009070245763286949,3.3260414212461935,9.242630920056632,59.11243913368412,2.404431362075568
late,SNA,none,2,104,625,-1.5919388693286236,-1.4923653699753066,-1.4841895210619276,-0.008175848913379014,4.195020822887779,8.274447724408525,59.29410557987806,2.397329160265355
late,SNA,none,2,105,0,-1.5128203632395607,-1.4923653699753066,-1.4841895210619276,-0.008175848913379014,3.2208070236157287,9.4985376905717,59.29410557987806,2.397329160265355
late,SNA,none,2,105,20,-1.5865790721699604,-1.5097971537724932,-1.501400139300791,-0.008397014471702277,3.342464698237834,9.602418049412282,59.308670367874974,2.4150064319525777
late,SNA,none,2,105,625,-1.560221595501348,-1.4775976543369824,-1.4680326567310613,-0.009564997605921235,4.198898653698818,9.134982898937295,59.483585969889674,2.4090560401110532
late,SNA,none,2,106,0,-1.3999995687512814,-1.4775976543369824,-1.4680326567310613,-0.009564997605921235,3.3820060350324948,9.792793785645,59.483585969889674,2.4090560401110532
late,SNA,none,2,106,20,-1.5763794690911705,-1.5339018319444466,-1.5225537774516005,-0.011348054492846132,3.5150994927017067,10.158826660413807,59.49567541040588,2.423659400614608
late,SNA,none,2,106,625,-1.465101220583914,-1.4868700676298972,-1.4772463025145037,-0.009623765115393326,4.54025876073246,10.642513253239743,59.75594350032983,2.436730177817375
late,SNA,none,2,107,0,-1.5249591090556474,-1.4868700676298972,-1.4772463025145037,-0.009623765115393326,3.3272795231292367,10.62025818712438,59.75594350032983,2.436730177817375
late,SNA,none,2,107,20,-1.5430645396274127,-1.4929621944123577,-1.4837498327217693,-0.009212361690588295,3.51195104439236,11.418374619431921,59.77902138353054,2.435194981979129
late,SNA,none,2,107,625,-1.3726281785871886,-1.4069867375125864,-1.4005721496365253,-0.0064145878760609775,4.344627329389465,10.652096863949891,59.970897185990644,2.440460208097178
late,SNA,none,2,108,0,-1.338002728905158,-1.4069867375125864,-1.4005721496365253,-0.0064145878760609775,3.3529411405209926,10.511464001805399,59.970897185990644,2.440460208097178
late,SNA,none,2,108,20,-1.6461394567799728,-1.515493878217878,-1.5062606850894937,-0.0092331931283843,3.536236058327532,11.048560733330177,59.99894974673469,2.459926743939248
late,SNA,none,2,108,625,-1.3371870117554563,-1.4055192157584206,-1.398264907450528,-0.007254308307892643,4.333903683527449,10.153495455219009,60.16942429361661,2.4573716711958173
late,SNA,none,2,109,0,-1.4673088189419372,-1.4055192157584206,-1.398264907450528,-0.007254308307892643,3.288731914097888,10.38183225200469,60.16942429361661,2.4573716711958173
late,SNA,none,2,109,20,-1.6266555601364974,-1.4543405803524994,-1.445406935603741,-0.008933644748758525,3.4382588100548257,10.978604266211882,60.18491546477457,2.466370219331694
late,SNA,none,2,109,625,-1.4729465899753376,-1.3912712703364847,-1.384359855439881,-0.0069114148966036735,4.279061014057232,10.774764590486257,60.33845492531896,2.4724031494919303
late,SNA,none,2,110,0,-1.5344006002954667,-1.3912712703364847,-1.384359855439881,-0.0069114148966036735,3.6027200692196435,11.01080651568751,60.33845492531896,2.4724031494919303
late,SNA,none,2,110,20,-1.6893653357400422,-1.450186910892971,-1.442549895116262,-0.007637015776708722,3.7491421858937297,11.857539080876904,60.360526947240515,2.4950163858105365
late,SNA,none,2,110,625,-1.5198310470713345,-1.3943058421921863,-1.3883030072872475,-0.006002834904938937,4.75595754802924,11.892511443954854,60.572699932459486,2.5270561645646357
late,SNA,none,2,111,0,-1.4215726514753992,-1.3943058421921863,-1.3883030072872475,-0.006002834904938937,3.539238488322734,10.797010284721688,60.572699932459486,2.5270561645646357
late,SNA,none,2,111,20,-1.5199189772553345,-1.4223116990918387,-1.4154767393792609,-0.006834959712577983,3.5654073824831496,10.429403444619155,60.58313318562302,2.5416169737375376
late,SNA,none,2,111,625,-1.3991961539376012,-1.38032863877755,-1.3736346995974367,-0.006693939180113375,4.29631550433026,9.580604813009908,60.71563707568373,2.5409793998295696
late,SNA,none,2,112,0,-1.5771995169800437,-1.38032863877755,-1.3736346995974367,-0.006693939180113375,3.3791625882943266,10.028344892793966,60.71563707568373,2.5409793998295696
late,SNA,none,2,112,20,-1.6658552942392717,-1.4100881873004005,-1.4026240534128487,-0.007464133887551725,3.487054674747552,9.985121920549595,60.728770183856746,2.550066872216509
late,SNA,none,2,112,625,-1.4387884447897306,-1.316588492200846,-1.311033206962185,-0.005555285238660872,4.5315533897493,9.759140348672533,60.95944050219651,2.573861845933574
late,SNA,none,2,113,0,-1.410345217690152,-1.316588492200846,-1.311033206962185,-0.005555285238660872,3.5032620413359776,9.882957761206592,60.95944050219651,2.573861845933574
late,SNA,none,2,113,20,-1.5369588737788678,-1.3602251258135956,-1.3531178972676579,-0.007107228545937688,3.5260117583089636,9.45629315272977,60.941847934137726,2.563303642873879
late,SNA,none,2,113,625,-1.3208223851959062,-1.2827524465080575,-1.278229385764535,-0.004523060743522365,4.417578418998492,9.503862785832535,61.1558246186867,2.5868851607698873
late,SNA,none,2,114,0,-1.313805506151389,-1.2827524465080575,-1.278229385764535,-0.004523060743522365,3.5546668248031175,9.894521397872934,61.1558246186867,2.5868851607698873
late,SNA,none,2,114,20,-1.777001973025397,-1.4650764642895229,-1.4566834071145423,-0.00839305717498064,3.823292052756147,10.711442555126371,61.1891643910888,2.6154380102382397
late,SNA,none,2,114,625,-1.391262674536533,-1.3190273779123816,-1.3131039646971765,-0.005923413215205073,4.634385584318819,9.820079344669738,61.33536696834874,2.6227528458242486
late,SNA,none,2,115,0,-1.4771614040618943,-1.3190273779123816,-1.3131039646971765,-0.005923413215205073,3.617592553226859,11.473164194874457,61.33536696834874,2.6227528458242486
late,SNA,none,2,115,20,-1.5074603330465015,-1.332658924321704,-1.3268234066919558,-0.00583551762974821,3.719485216975354,11.568049867492155,61.335395279531774,2.6286471416843797
late,SNA,none,2,115,625,-1.3760867840610982,-1.3052983772879978,-1.3004499775901948,-0.004848399697802961,4.616844988511109,10.22391682653811,61.47218641475351,2.6307607073998494
late,SNA,none,2,116,0,-1.316088281392683,-1.3052983772879978,-1.3004499775901948,-0.004848399697802961,3.686405162457611,11.581564613598841,61.47218641475351,2.6307607073998494
late,SNA,none,2,116,20,-1.4479111768113941,-1.3732415160853235,-1.3673927655923002,-0.0058487504930235445,3.748372153316069,11.294765666847477,61.46937716999514,2.628989723973311
late,SNA,none,2,116,625,-1.3540711067275613,-1.369865783139416,-1.363751150363409,-0.006114632776007056,4.598537837092468,10.721185196702102,61.62507958809914,2.6331763668453707
late,SNA,none,2,117,0,-1.4609671919200113,-1.369865783139416,-1.363751150363409,-0.006114632776007056,3.3999353951260467,9.649918806554421,61.62507958809914,2.6331763668453707
late,SNA,none,2,117,20,-1.6364159924203165,-1.4545389994742322,-1.44778007090287,-0.006758928571362049,3.534869808971736,10.242587124757513,61.66378799132569,2.645413464194939
late,SNA,none,2,117,625,-1.37690937450627,-1.404363861990153,-1.3982256928300405,-0.006138169160112739,4.4104846178220525,9.40962818071769,61.84079581802173,2.652154043372258
late,SNA,none,2,118,0,-1.3392938691486609,-1.404363861990153,-1.3982256928300405,-0.006138169160112739,3.53617867364585,10.128780409162149,61.84079581802173,2.652154043372258
late,SNA,none,2,118,20,-1.5551472012448724,-1.4877172115446025,-1.479436253486872,-0.008280958057730459,3.5899437336106224,10.013607935357987,61.826886392137055,2.6720229048849897
late,SNA,none,2,118,625,-1.3720568679937057,-1.423367129415947,-1.416355417398245,-0.007011712017701939,4.511326782992939,9.334512316030946,62.02804916656788,2.668432304673605
late,SNA,none,2,119,0,-1.601946853834579,-1.423367129415947,-1.416355417398245,-0.007011712017701939,3.9332247458084963,10.942553628312135,62.02804916656788,2.668432304673605
late,SNA,none,2,119,20,-1.6966122831643888,-1.4835357243770386,-1.476367619830894,-0.007168104546144605,4.190451973864132,12.15832489280276,62.06873790091476,2.681344241926227
late,SNA,none,2,119,625,-1.5733548407615081,-1.4361967940481248,-1.428943003369901,-0.007253790678223595,5.063729957552439,11.270219994112903,62.26151931990191,2.6832731235940424
late,SNA,l2,0,101,0,-0.18435209669612562,-0.17537190350354606,-0.20610596246202434,0.03073405895847827,0.13593505295739974,0.5676631785612394,10.932352024777762,0.9419186008580311
late,SNA,l2,0,101,20,-0.39441764811738395,-0.22538591982009493,-0.2548470060402029,0.02946108622010797,0.26179513048702674,0.6429664010497719,11.123559827705469,0.927442755103747
late,SNA,l2,0,101,625,-0.2554389546950751,-0.15966679588338029,-0.19052589696685918,0.03085910108347889,0.7827809554545156,0.7710385784083887,10.9590219072165,0.9359670751478132
late,SNA,l2,0,102,0,-0.1774724585816928,-0.15966679588338029,-0.19052589696685918,0.03085910108347889,0.13678845708463755,0.49828172678861954,10.9590219072165,0.9359670751478132
late,SNA,l2,0,102,20,-0.3630562097355881,-0.21229407757134605,-0.2421687171934856,0.02987463962213951,0.28679838270711305,0.6473870905309148,11.143119157547757,0.9301207445996363
late,SNA,l2,0,102,625,-0.3188505729825753,-0.17795145061694753,-0.2081204414828794,0.030168990865931847,0.8186132269227505,1.0549315207378038,10.975098607506736,0.9467373090615623
late,SNA,l2,0,103,0,-0.16485534753057718,-0.17795145061694753,-0.2081204414828794,0.030168990865931847,0.13809062655955961,0.571512640919606,10.975098607506736,0.9467373090615623
late,SNA,l2,0,103,20,-0.35067161318888745,-0.2391754366353864,-0.2673280076592066,0.0281525710238202,0.2720173297640334,0.7107534804919472,11.179219851915851,0.9370706654019667
late,SNA,l2,0,103,625,-0.23671657292918383,-0.15965784870941058,-0.19089274071951728,0.031234892010106704,0.7905797809674547,0.8798591555556764,10.958568239237598,0.9398797315448599
late,SNA,l2,0,104,0,-0.11306112403834255,-0.15965784870941058,-0.19089274071951728,0.031234892010106704,0.12375900215367505,0.552112036816035,10.958568239237598,0.9398797315448599
late,SNA,l2,0,104,20,-0.3186238052522934,-0.22065412016814118,-0.25051429173526596,0.02986017156712478,0.25771128945431576,0.6514964511801522,11.129934191829635,0.9383873529385406
late,SNA,l2,0,104,625,-0.17035532061231826,-0.12875599483173583,-0.16050050375546568,0.03174450892372988,0.7786547095884834,0.8275956292070049,10.885393666889783,0.9355195527168471
late,SNA,l2,0,105,0,-0.14622095229972312,-0.12875599483173583,-0.16050050375546568,0.03174450892372988,0.13159385700267834,0.5478604683241728,10.885393666889783,0.9355195527168471
late,SNA,l2,0,105,20,-0.44153284341054416,-0.2274821106604843,-0.25688129754517763,0.029399186884693337,0.28659581862830497,0.7184563257781177,11.09362183469962,0.9257112652565891
late,SNA,l2,0,105,625,-0.3519559967643602,-0.18317888019633044,-0.21114476803876844,0.02796588784243795,0.810250772265611,0.8677275315914806,10.931613546208835,0.9250901144423446
late,SNA,l2,0,106,0,-0.20884108983247618,-0.18317888019633044,-0.21114476803876844,0.02796588784243795,0.12585332230031698,0.5675417622747293,10.931613546208835,0.9250901144423446
late,SNA,l2,0,106,20,-0.26721571040137015,-0.19291488230371256,-0.2206735450910951,0.027758662787382492,0.24470336287334413,0.6431469407335119,11.109654909783476,0.932128424590293
late,SNA,l2,0,106,625,-0.1656682750139809,-0.12683355219706066,-0.15546656901875613,0.02863301682169549,0.773687742526973,0.8869567136195116,10.850302579588014,0.9437365658127449
late,SNA,l2,0,107,0,-0.1140567937768743,-0.12683355219706066,-0.15546656901875613,0.02863301682169549,0.13251971923342812,0.55822538968583,10.850302579588014,0.9437365658127449
late,SNA,l2,0,107,20,-0.26031130035852473,-0.1611593414242791,-0.18874718946571853,0.02758784804143943,0.27216352874898314,0.5857409242989269,11.026700136770591,0.9387027684188352
late,SNA,l2,0,107,625,-0.2271627622948241,-0.1566658651788066,-0.18525324404065485,0.028587378861848266,0.7590138535891274,0.7115293906278035,10.767327847175242,0.930760408832274
late,SNA,l2,0,108,0,-0.16730206021649655,-0.1566658651788066,-0.18525324404065485,0.028587378861848266,0.12402243231349294,0.5297695114607499,10.767327847175242,0.930760408832274
