arm,task,updates,seed,n_units,N,D,c,cND,I_self,I_rest,I_round,K,Q,G,R_self,R_rest,R_round,mean_boundary_jump,mean_parameter_move,variance_initial,variance_after_boundary,variance_current,undefined_c_count
SN_normal_q0,101,20,1,100,1.0715136073771516,0.014385141052288006,0.09736340681394885,0.0006029270371807684,0.01886701386485525,-0.018161207517978964,-6.3759604805479985e-09,-0.00010287293373503814,0.0008773040086396811,-0.0005342959331919367,-0.0377340277297105,0.03632241503595793,1.2751920961095997e-08,0.030175884048861984,-0.0012345963679694172,0.40019508309399504,0.40019508309399504,0.40006150911069716,0
SN_normal_q0,101,20,2,100,1.0396626400269269,0.015004950431543342,0.1352288430134484,0.0005646096852837394,0.013703096298954016,-0.012983518884315324,2.8536128268856866e-08,-0.00015499626548322348,0.0010691813590351037,-0.0003700305424988154,-0.02740619259790803,0.025967037768630647,-5.707225653771373e-08,-0.024903985939850867,-0.009056069478031196,0.38916771502711944,0.3891677150271194,0.3890752073914947,0
SN_normal_q0,101,20,3,100,1.0472010537226462,0.01054913907376218,0.1337813458625826,0.0020084246943634894,0.004962837052143865,-0.0028829896914889467,1.9842333071561076e-08,-7.14425086245002e-05,0.0003807130103883462,-0.003779021395587635,-0.00992567410428773,0.005765979382977893,-3.968466614312215e-08,0.017716781560853146,0.002121177717510569,0.38344212416113166,0.38344212416113166,0.3824973688122347,0
SN_normal_q0,101,20,4,100,1.0608684905838328,0.00967510872227101,0.07536086877073156,0.0019766613068138896,0.0055537968519570125,-0.003457878228417888,-1.4215002238803894e-08,-0.00011924310172299717,0.00046340850545375123,-0.003728400311620018,-0.011107593703914025,0.006915756456835776,2.8430004477607788e-08,0.03867850494246265,-0.0150562662874838,0.37401127742700596,0.3740112774270059,0.37307917734910084,0
SN_normal_q0,101,20,5,100,1.0570475831986885,0.009308728838750325,0.12243207901805925,0.0031463270937066097,0.004094574215618163,-0.0008880503436819735,1.1155886762203942e-08,-6.020793411634345e-05,0.00040788189690037154,-0.006005188158745527,-0.008189148431236326,0.001776100687363947,-2.2311773524407884e-08,0.02057227456685905,-0.0023834115473660455,0.3822107926715419,0.3822107926715419,0.3807094956318555,0
SN_normal_q0,101,20,6,100,1.0615014358077886,0.008240804367255952,0.07659794721344519,-2.590646425960248e-06,0.007126622734935493,-0.007128574480509013,-1.2087820880606015e-09,-6.376920703545126e-07,0.00020366390909398225,0.00020756981780518436,-0.014253245469870985,0.014257148961018026,2.417564176121203e-09,-0.01060120122315888,0.006027006051687185,0.3929641017501006,0.3929641017501006,0.3930159942045519,0
SN_normal_q0,101,20,7,100,1.0329977000773554,0.009628997037095714,0.12928295723698263,0.0021517979414516354,0.0025070732810644897,-0.00018410884312150037,-1.9610272575832948e-08,-0.00017114688621877895,0.0006239159984451405,-0.004021973656895685,-0.005014146562128979,0.00036821768624300074,3.9220545151665896e-08,-0.06237115655806332,-0.010874128954879022,0.3737599198299593,0.37375991982995926,0.3727544264157355,0
SN_normal_q0,101,20,8,100,1.0895602892789524,0.012101265093759361,0.04758860813615799,-0.00016148084046311252,0.0058736081712287,-0.005991688341725759,1.6222888316878294e-08,-4.341689285437277e-05,0.00041969856892910807,0.0006558264641466017,-0.0117472163424574,0.011983376683451518,-3.244577663375659e-08,-0.00866055677119942,-0.015524132976814818,0.40749181304893795,0.40749181304893795,0.4076557696649747,0
SN_normal_q0,101,20,9,100,1.0885547067171346,0.0319688728811454,0.06374460224228173,0.0022894606484950555,0.00939068817629718,-0.006734269877287733,3.656667760513154e-09,-0.00036696130718215353,0.0037984371928767974,-0.0015144067184776205,-0.01878137635259436,0.013468539754575466,-7.313335521026308e-09,-0.05195387925406667,0.0038695941376807423,0.40251079320055744,0.4025107932005574,0.40213219152093793,0
SN_normal_q0,101,200,0,100,1.0481752856264388,0.022065896615430357,0.09675356631865731,3.910601933504522e-05,0.07674100155775158,-0.0763291777231634,1.409073180174978e-08,-0.0003727319059848999,0.0018312210813035202,0.0010075452306636356,-0.15348200311550317,0.1526583554463268,-2.818146360349956e-08,0.07933151917522402,0.01985115013759352,0.3846138859250693,0.38461388592506934,0.3848657722327353,0
SN_normal_q0,101,200,1,100,1.0715136073771516,0.025813151131983996,0.1687897146915035,-0.0027514650360003045,0.11409115517026219,-0.11664195847241472,-5.038324829398041e-09,-0.0002006566955229679,0.0023416266742774133,0.007443243355232082,-0.22818231034052439,0.23328391694482944,1.0076649658796081e-08,0.030175884048861984,-0.03275193589429277,0.40019508309399504,0.40019508309399504,0.4020558939328031,0
SN_normal_q0,101,200,2,100,1.0396626400269269,0.033367272247207994,0.18376639984969376,0.002785400948646829,0.102055630981402,-0.09910577535516435,3.058517827289391e-08,-0.0001644852627691158,0.004121887222131002,-0.0017778852007008844,-0.204111261962804,0.1982115507103287,-6.117035654578782e-08,-0.024903985939850867,0.009056029964140538,0.38916771502711944,0.3891677150271194,0.3887232437269443,0
SN_normal_q0,101,200,3,100,1.0472010537226462,0.023097425373708264,0.15998437271889263,0.011498116182002244,0.02879010616107209,-0.017118432431619538,8.204842376165718e-08,-0.00017363959587407034,0.0016468947432205137,-0.021696616812532116,-0.05758021232214418,0.034236864863239076,-1.6409684752331436e-07,0.017716781560853146,0.016951013272788678,0.38344212416113166,0.38344212416113166,0.3780179699579987,0
SN_normal_q0,101,200,4,100,1.0608684905838328,0.02546329028655297,0.08123930945814788,0.002567694379372446,0.04589587557090526,-0.043263573123628746,-1.611534041821539e-08,-6.459195256367336e-05,0.0016244582074753395,-0.003640114456396896,-0.09179175114181053,0.08652714624725749,3.223068083643078e-08,0.03867850494246265,-0.03969283616457692,0.37401127742700596,0.3740112774270059,0.3731012488129067,0
SN_normal_q0,101,200,5,100,1.0570475831986885,0.020247230879472205,0.19331428542081544,0.005768521929880528,0.05034765934475072,-0.04449163471835285,-8.717035077261348e-09,-8.749397948226968e-05,0.0014767563103109563,-0.010235275508414634,-0.10069531868950143,0.0889832694367057,1.7434070154522697e-08,0.02057227456685905,0.007313775621026836,0.3822107926715419,0.3822107926715419,0.3796519737944382,0
SN_normal_q0,101,200,6,100,1.0615014358077886,0.017444061010579708,0.12602674615324136,0.0026088387744576803,0.06672933858508472,-0.0640630139147293,-3.524685188631937e-08,-5.745064904583198e-05,0.0008493520287508266,-0.004483226818256205,-0.13345867717016943,0.1281260278294586,7.049370377263874e-08,-0.01060120122315888,0.003583449333410078,0.3929641017501006,0.3929641017501006,0.39184329504553644,0
SN_normal_q0,101,200,7,100,1.0329977000773554,0.025625629182257824,0.1551104848964925,0.005505907627068154,0.05204692188998445,-0.04584544135672117,-4.169941572857375e-08,-0.0006955312067794,0.003025541254881824,-0.009377336412813287,-0.1040938437799689,0.09169088271344233,8.33988314571475e-08,-0.06237115655806332,-0.010961587834204154,0.3737599198299593,0.37375991982995926,0.371415585726756,0
SN_normal_q0,101,200,8,100,1.0895602892789524,0.022508938248853846,0.09472336495206518,0.00590156674110621,0.06029087927149673,-0.054207593678255825,1.1257849156199319e-07,-0.00018183143062624037,0.0015019300063377893,-0.010664866337127104,-0.12058175854299347,0.10841518735651165,-2.2515698312398638e-07,-0.00866055677119942,-0.05503282339134385,0.40749181304893795,0.40749181304893795,0.40482559646465627,0
SN_normal_q0,101,200,9,100,1.0885547067171346,0.046549401753973506,0.1730476099940928,0.006487000543049506,0.08648819589143343,-0.07901388063227892,7.823529839412372e-08,-0.0009873929514034,0.007830235844870515,-0.007118551144035292,-0.17297639178286686,0.15802776126455784,-1.5647059678824745e-07,-0.05195387925406667,0.010588507961428241,0.40251079320055744,0.4025107932005574,0.4007311554145485,0
SN_normal_q0,101,1000,0,100,1.0481752856264388,0.03896166089045552,0.03203410107771223,-0.0038648201670122956,0.4071114269812729,-0.41119871567903765,9.483351544875337e-08,0.00022237369723687608,0.0028342624580529113,0.011008650186551252,-0.8142228539625458,0.8223974313580753,-1.8966703089750674e-07,0.07933151917522402,0.020867571420688857,0.3846138859250693,0.38461388592506934,0.3873660484717072,0
SN_normal_q0,101,1000,1,100,1.0715136073771516,0.04131460099330788,0.10647217863421674,-0.005399409276565732,0.6342719126027184,-0.6402262993702381,-3.9364432811534034e-08,0.0005550168553862304,0.003184113289907709,0.015092965553811623,-1.2685438252054368,1.2804525987404762,7.872886562306807e-08,0.030175884048861984,-0.025396155008617537,0.40019508309399504,0.40019508309399504,0.40396832448244796,0
SN_normal_q0,101,1000,2,100,1.0396626400269269,0.05303793046728009,0.04627669502292418,-0.0035390714448608925,0.5352207372879026,-0.5399193261875481,-2.9654227174258664e-08,0.0011595471090116356,0.005725245462642363,0.015122482570387417,-1.0704414745758053,1.0798386523750962,5.930845434851733e-08,-0.024903985939850867,0.02369695398629236,0.38916771502711944,0.3891677150271194,0.39294833566971626,0
SN_normal_q0,101,1000,3,100,1.0472010537226462,0.04125780843108954,0.09511544728162512,0.010964662002230457,0.12050229742708625,-0.11016225961325792,-4.5190603644960803e-08,0.0006246693790058137,0.0028008721712458485,-0.017879113075203443,-0.2410045948541725,0.22032451922651583,9.038120728992161e-08,0.017716781560853146,0.023484704660986525,0.38344212416113166,0.38344212416113166,0.37897234589233086,0
SN_normal_q0,101,1000,4,100,1.0608684905838328,0.043931650182696826,0.0062869535918041895,-0.003067615099342633,0.24258552014251702,-0.2466816412057249,-1.3374748936418572e-08,0.001028519338614107,0.0023170958802348645,0.010509364756148349,-0.48517104028503405,0.4933632824114498,2.6749497872837144e-08,0.03867850494246265,-0.05196251509130305,0.37401127742700596,0.3740112774270059,0.37663861861604286,0
SN_normal_q0,101,1000,5,100,1.0570475831986885,0.0315355293262755,0.16783109265492668,0.007847644836436511,0.20759594435300688,-0.20022505227787946,-1.0800191490569232e-07,0.0004768607632239598,0.0018597399698532164,-0.01288182817657189,-0.41519188870601376,0.4004501045557589,2.1600382981138463e-07,0.02057227456685905,0.027436922024757802,0.3822107926715419,0.3822107926715419,0.3789903356273989,0
SN_normal_q0,101,1000,6,100,1.0615014358077886,0.031628112178935026,0.06351342226485068,-0.0013638117254939435,0.2987796783037849,-0.30074778629431476,3.780711974373647e-08,0.0006042584579160785,0.001145502685331064,0.005081643052151106,-0.5975593566075698,0.6014955725886295,-7.561423948747294e-08,-0.01060120122315888,0.008468020211237595,0.3929641017501006,0.3929641017501006,0.39423451251313835,0
SN_normal_q0,101,1000,7,100,1.0329977000773554,0.04713999689745051,0.06397553865071426,0.002654353877278024,0.27371928166147486,-0.2706248668486719,2.373023672246418e-08,-0.0004400846657617622,0.005482885151098457,-0.0007059919349811217,-0.5474385633229497,0.5412497336973437,-4.746047344492836e-08,-0.06237115655806332,-0.027269892149969187,0.3737599198299593,0.37375991982995926,0.3735834218462141,0
SN_normal_q0,101,1000,8,100,1.0895602892789524,0.03570774759384136,0.06367275481179581,0.00538391619063985,0.33859126989316435,-0.33352677708422346,1.50948076241132e-07,0.0003192724336226424,0.0020345155007495076,-0.008094772013284894,-0.6771825397863287,0.6670535541684469,-3.01896152482264e-07,-0.00866055677119942,-0.03814670730984389,0.40749181304893795,0.40749181304893795,0.4054681200456167,0
SN_normal_q0,101,1000,9,100,1.0885547067171346,0.06898989634357572,0.16762774270412645,0.011009282887590116,0.4351477973165425,-0.4232897904582543,-4.7090835694149904e-08,-0.000848676879862155,0.012089801204985878,-0.011626118329918668,-0.870295594633085,0.8465795809165086,9.418167138829981e-08,-0.05195387925406667,0.007105919584592092,0.40251079320055744,0.4025107932005574,0.39960426361807777,0
SN_normal_q0,101,10000,0,100,1.0481752856264388,0.04399233905775862,0.020081210687018673,-0.006155015528994967,5.199323774264906,-5.206141402042952,-1.5159225876542552e-08,0.0006626274082796328,0.0029050214205104947,0.016540307295059696,-10.398647548529812,10.412282804085905,3.0318451753085104e-08,0.07933151917522402,0.019558027145637983,0.3846138859250693,0.38461388592506934,0.38874896274883447,0
SN_normal_q0,101,10000,1,100,1.0715136073771516,0.045548188191279315,0.09860485321234888,-0.00712874138478638,7.638683236122124,-7.646893328258243,1.0325094897878297e-07,0.0010812475003514344,0.0032487659456655643,0.019668743715941187,-15.277366472244248,15.293786656516486,-2.0650189795756593e-07,0.030175884048861984,-0.025338114052534895,0.40019508309399504,0.40019508309399504,0.40511226902298025,0
SN_normal_q0,101,10000,2,100,1.0396626400269269,0.05624003527854491,0.03264466640990424,-0.005227802205937458,6.728178633823285,-6.734875458816749,4.433147977876686e-07,0.0014685794727307031,0.005800676778712715,0.01919344013604904,-13.45635726764657,13.469750917633498,-8.866295955753372e-07,-0.024903985939850867,0.02377875905285417,0.38916771502711944,0.3891677150271194,0.3939660750611317,0
SN_normal_q0,101,10000,3,100,1.0472010537226462,0.04810581306114486,0.08180462538717763,0.008086867075014105,1.7254519082112696,-1.7187600463648602,-1.5397851726206268e-07,0.0013951592071219175,0.002934259826365579,-0.010449155909418776,-3.450903816422539,3.4375200927297205,3.0795703452412535e-07,0.017716781560853146,0.022519789085168294,0.38344212416113166,0.38344212416113166,0.380829835183777,0
SN_normal_q0,101,10000,4,100,1.0608684905838328,0.05183789622376825,-0.018095288110872156,-0.007642819699627933,3.6963323415266554,-3.7059281124834946,1.8931718867277476e-07,0.001952761940026583,0.0024219252443795558,0.02161308852368858,-7.392664683053311,7.411856224966989,-3.786343773455495e-07,0.03867850494246265,-0.0545661203642996,0.37401127742700596,0.3740112774270059,0.37941454955792797,0
SN_normal_q0,101,10000,5,100,1.0570475831986885,0.037983244703783295,0.14732572541796693,0.006259007488912159,2.1942051129798035,-2.189030732252999,-4.666570329369067e-08,0.0010846734278112191,0.0019192545348734303,-0.008429413587328426,-4.388410225959607,4.378061464505998,9.333140658738134e-08,0.02057227456685905,0.031598839751782105,0.3822107926715419,0.3822107926715419,0.3801034392747098,0
SN_normal_q0,101,10000,6,100,1.0615014358077886,0.03483241797310148,0.03845598182593096,-0.002651649724266633,3.078516760026898,-3.0820122046415532,1.87339587114383e-08,0.0008437761564165527,0.0011596990979205594,0.008150550859286933,-6.157033520053796,6.1640244092831065,-3.74679174228766e-08,-0.01060120122315888,0.008642223389332064,0.3929641017501006,0.3929641017501006,0.3950017394649224,0
SN_normal_q0,101,10000,7,100,1.0329977000773554,0.057743875260398925,0.0273471911194063,-0.003039715913845976,2.979917984142898,-2.983442118098657,-9.410320162686965e-08,0.00048451214511778637,0.005965737697023649,0.013014193814951175,-5.959835968285796,5.966884236197314,1.882064032537393e-07,-0.06237115655806332,-0.03267712265688695,0.3737599198299593,0.37375991982995926,0.37701346828369714,0
SN_normal_q0,101,10000,8,100,1.0895602892789524,0.03898746510976204,0.05178689549492222,0.0043571111280338625,4.018122099467636,-4.014337049699695,-1.582833150660244e-07,0.0005722196434153874,0.0020647819735282267,-0.005505000995708713,-8.036244198935272,8.02867409939939,3.165666301320488e-07,-0.00866055677119942,-0.03637205661053471,0.40749181304893795,0.40749181304893795,0.40611556280001077,0
SN_normal_q0,101,10000,9,100,1.0885547067171346,0.07601060457219805,0.13557362754264055,0.010540067754030517,5.024797578874978,-5.014039895235598,-2.9375904924202457e-08,-0.00021758650943804744,0.012563748999515352,-0.008951559527421748,-10.049595157749955,10.028079790471196,5.875180984840491e-08,-0.05195387925406667,0.006300892974861164,0.40251079320055744,0.4025107932005574,0.4002729033187019,0
SN_peak_q0,21,1,0,100,0.7983576217467224,0.002094925581848291,0.13289290999888992,0.00014656964791658465,0.00034368738535698896,-0.0001971183224970004,5.850565961410422e-10,0.0,1.7262447681571435e-05,-0.00027587684815160286,-0.0006873747707139779,0.0003942366449940008,-1.1701131922820843e-09,0.0194225143837102,0.0012054605499207042,0.24617704482360575,0.24617704482360575,0.24610807561156786,0
SN_peak_q0,21,1,1,100,0.7569315937172157,0.004560381980546772,-0.04136318934711057,0.0027632523615368563,0.0005491234887059128,0.0022141293966974384,-5.238664948105184e-10,0.0,0.00012965996399781233,-0.005396844759075896,-0.0010982469774118255,-0.004428258793394877,1.0477329896210369e-09,-0.0112044963360114,0.009644409442020085,0.2512114383217623,0.2512114383217622,0.24986222713199321,0
SN_peak_q0,21,1,2,100,0.7954254724465725,0.00034230519942364486,-0.06928293549128867,-2.896072432475947e-05,0.0010904640066525832,-0.0011194203156188582,-4.41535848437003e-09,0.0,4.715705375369332e-07,5.8393019187057204e-05,-0.0021809280133051664,0.0022388406312377164,8.83071696874006e-09,0.017260630939553358,0.0006157853758976372,0.23724207843918024,0.2372420784391802,0.23725667669397701,0
SN_peak_q0,21,1,3,100,0.8111621347488318,0.002825975390493214,-0.07476554880009735,0.0003124263491736162,0.0022958132956879284,-0.001983383541153923,-3.405360389733502e-09,0.0,4.03790832464881e-05,-0.0005844736151007481,-0.004591626591375857,0.003966767082307846,6.810720779467004e-09,-0.017207500521212657,-0.0053727160363463275,0.26975581785936137,0.26975581785936137,0.2696096994555862,0
SN_peak_q0,21,1,4,100,0.7615451210048664,0.003008558840522489,0.06070023864144433,-0.0006977045105840996,0.0014238544154049192,-0.0021215607276298585,1.8016408398287612e-09,0.0,4.0255353068522484e-05,0.0014356643742367231,-0.0028477088308098385,0.004243121455259717,-3.6032816796575224e-09,-0.027630997552183508,0.0026435793135820107,0.262527376086059,0.2625273760860591,0.26288629217961823,0
SN_peak_q0,21,1,5,100,0.7848760219403061,0.0016496773861185351,-0.0968593012341773,-0.0001546282293581554,4.9934618640675966e-05,-0.00020456837863658234,5.530637750903997e-09,0.0,7.4905542571594365e-06,0.00031674701297347297,-9.986923728135193e-05,0.0004091367572731647,-1.1061275501807994e-08,-0.009245766686712153,0.0007055372375836141,0.24959156705192292,0.2495915670519229,0.24967075380516626,0
SN_peak_q0,21,1,6,100,0.8036860028615409,1.0054814039221573e-06,0.06801713396224542,1.453956315740238e-07,1.5372999615534248e-08,1.3432047519048945e-07,-4.297843231999913e-09,0.0,3.2435572867381824e-12,-2.907880195886052e-07,-3.0745999231068496e-08,-2.686409503809789e-07,8.595686463999827e-09,0.0063301425980577175,-0.0070297270124652445,0.2848557945362989,0.28485579453629883,0.284855721839294,3
SN_peak_q0,21,1,7,100,0.7931019155588064,3.605733794250179e-05,-0.13200308823243556,9.445376270588737e-07,-1.1883077294819679e-05,1.2825613353809515e-05,2.0015680690275942e-09,0.0,4.101841823431554e-09,-1.884973412297694e-06,2.3766154589639357e-05,-2.565122670761903e-05,-4.0031361380551884e-09,-0.0030919892064080723,0.0001315510640993978,0.26449907244097887,0.2644990724409788,0.26449860119762575,0
SN_peak_q0,21,1,8,100,0.7879376796676081,0.0024663746594132453,0.1363786550574119,-0.00012089394946281773,5.189263050459375e-05,-0.0001727837801240979,-2.7998433137279316e-09,0.0,2.508681865330395e-05,0.0002668747175789434,-0.0001037852610091875,0.0003455675602481958,5.599686627455863e-09,-0.006703679404054131,-0.0005204700645109732,0.2567405674684881,0.2567405674684881,0.25680728614788284,0
SN_peak_q0,21,1,9,100,0.7251069052698363,0.00020126686546366237,-0.08468568085849937,2.3670116741838173e-05,0.0006660285369701891,-0.0006423559205176009,-2.4997107501428285e-09,0.0,1.9853434432633466e-07,-4.714169913935685e-05,-0.0013320570739403781,0.0012847118410352018,4.999421500285657e-09,-0.0119579011632327,-3.5961844064921584e-05,0.234220610882073,0.234220610882073,0.23420882545728813,0
SN_peak_q0,21,20,0,100,0.7983576217467224,0.018835780712184582,-0.05057327478028571,-0.0020878880954300918,0.011338697031907034,-0.013618094357569143,-9.019052661447664e-09,0.00019151824928468155,0.0006370335964870211,0.005195846285916559,-0.02267739406381407,0.027236188715138287,1.8038105322895328e-08,0.0194225143837102,0.006682526686985062,0.24617704482360575,0.24617704482360575,0.24747600639508482,0
SN_peak_q0,21,20,1,100,0.7569315937172157,0.022769568340373067,0.09300809249193982,0.0063186830206297,0.02520877646092842,-0.018214983603553954,-5.19923071054663e-09,-0.0006751046375140593,0.0038194182166705203,-0.01016815709961699,-0.05041755292185684,0.03642996720710791,1.039846142109326e-08,-0.0112044963360114,0.030723876750418246,0.2512114383217623,0.2512114383217622,0.24866939904685798,0
